pct,probability,available,distance,price,stars,construction,events,congestion,hazards
43.0,81.0,152.0,373.0,2.0,5.0,0,0,0,0
38.0,85.0,68.0,501.0,3.0,4.0,14,0,0,0
39.0,84.0,36.0,964.0,4.0,2.0,10,0,0,0
37.0,86.0,22.0,529.0,2.0,-1.0,26,0,0,0
36.0,87.0,10.0,596.0,3.0,-1.0,24,0,0,0
31.0,90.0,158.0,363.0,2.0,5.0,20,0,0,0
38.0,85.0,40.0,458.0,2.0,-1.0,14,0,0,0
44.0,80.0,6.0,552.0,4.0,-1.0,24,0,0,0
31.0,90.0,37.0,409.0,2.0,5.0,18,0,0,0
38.0,85.0,22.0,576.0,2.0,-1.0,14,0,0,0
45.0,79.0,245.0,655.0,3.0,3.0,26,0,0,0
38.0,85.0,1156.0,983.0,1.0,2.5,20,0,0,0
40.0,84.0,78.0,980.0,3.0,-1.0,20,0,0,0
37.0,86.0,83.0,954.0,2.0,2.4,22,0,0,0
31.0,90.0,31.0,619.0,-1.0,-1.0,24,0,0,0
42.0,82.0,67.0,923.0,1.0,-1.0,10,0,0,0
43.0,81.0,30.0,642.0,2.0,-1.0,8,0,0,0
39.0,84.0,65.0,625.0,2.0,-1.0,26,0,0,0
40.0,84.0,31.0,565.0,3.0,-1.0,26,0,0,0
44.0,80.0,11.0,638.0,2.0,-1.0,26,0,0,0
41.0,83.0,29.0,179.0,2.0,1.0,14,0,0,0
35.0,87.0,53.0,283.0,4.0,-1.0,18,0,0,0
37.0,86.0,31.0,871.0,3.0,-1.0,0,0,0,0
45.0,79.0,99.0,622.0,2.0,-1.0,14,0,0,0
39.0,84.0,160.0,486.0,3.0,-1.0,14,0,0,0
44.0,80.0,25.0,866.0,1.0,-1.0,0,0,0,0
38.0,85.0,21.0,750.0,2.0,-1.0,0,0,0,0
46.0,78.0,91.0,627.0,2.0,-1.0,0,0,0,0
32.0,89.0,27.0,730.0,3.0,-1.0,8,0,0,0
42.0,82.0,179.0,335.0,2.0,-1.0,20,0,0,0
38.0,85.0,333.0,944.0,2.0,5.0,0,0,3,0
35.0,87.0,109.0,645.0,3.0,-1.0,24,0,0,0
45.0,79.0,192.0,686.0,3.0,-1.0,26,0,0,0
40.0,84.0,33.0,454.0,2.0,1.0,18,0,0,0
47.0,77.0,115.0,650.0,3.0,1.0,0,0,0,0
44.0,80.0,16.0,837.0,1.0,-1.0,2,0,0,0
34.0,88.0,9.0,607.0,3.0,-1.0,6,0,0,0
40.0,84.0,40.0,378.0,2.0,-1.0,18,0,0,0
34.0,88.0,36.0,413.0,2.0,-1.0,20,0,0,0
35.0,87.0,33.0,394.0,2.0,-1.0,20,0,0,0
36.0,87.0,15.0,969.0,1.0,5.0,4,0,0,0
41.0,83.0,33.0,744.0,1.0,1.0,4,0,0,0
36.0,87.0,32.0,555.0,1.0,-1.0,14,0,0,0
37.0,86.0,45.0,487.0,3.0,-1.0,10,0,0,0
40.0,84.0,45.0,250.0,3.0,4.0,2,0,0,0
43.0,81.0,53.0,396.0,2.0,1.0,16,0,0,0
35.0,87.0,28.0,248.0,3.0,2.0,14,0,0,0
37.0,86.0,20.0,278.0,3.0,5.0,8,0,0,0
37.0,86.0,113.0,335.0,2.0,-1.0,4,0,0,0
44.0,80.0,70.0,945.0,2.0,4.0,0,0,0,0
39.0,84.0,3.0,343.0,-1.0,-1.0,0,0,0,0
38.0,85.0,24.0,887.0,2.0,-1.0,4,0,0,0
37.0,86.0,157.0,449.0,1.0,2.4,2,0,0,0
44.0,80.0,15.0,880.0,-1.0,-1.0,6,0,0,0
43.0,81.0,18.0,548.0,2.0,-1.0,20,0,0,0
41.0,83.0,297.0,548.0,1.0,-1.0,20,0,0,0
30.0,91.0,37.0,858.0,-1.0,-1.0,4,0,0,0
36.0,87.0,7.0,947.0,-1.0,-1.0,6,0,0,0
42.0,82.0,36.0,230.0,3.0,-1.0,0,0,2,0
46.0,78.0,108.0,782.0,4.0,-1.0,4,0,7,0
42.0,82.0,37.0,779.0,2.0,5.0,4,0,10,0
48.0,76.0,260.0,773.0,1.0,-1.0,2,0,4,0
28.0,92.0,87.0,479.0,-1.0,-1.0,6,0,0,0
49.0,75.0,17.0,467.0,-1.0,-1.0,6,0,2,0
36.0,87.0,7.0,358.0,0.0,-1.0,6,0,2,0
44.0,80.0,20.0,645.0,1.0,-1.0,12,0,0,0
40.0,84.0,123.0,425.0,3.0,4.333333333333333,8,0,2,0
44.0,80.0,3.0,420.0,1.0,-1.0,6,0,2,0
44.0,80.0,61.0,349.0,3.0,-1.0,0,0,2,0
40.0,84.0,9.0,974.0,0.0,-1.0,0,0,0,0
38.0,85.0,13.0,985.0,0.0,-1.0,0,0,0,0
39.0,84.0,11.0,972.0,0.0,-1.0,0,0,0,0
37.0,86.0,272.0,829.0,2.0,-1.0,16,0,0,0
38.0,85.0,38.0,844.0,2.0,-1.0,10,0,0,0
44.0,80.0,84.0,158.0,3.0,5.0,6,0,2,0
49.0,75.0,69.0,218.0,3.0,3.0,12,0,2,0
38.0,85.0,3.0,433.0,-1.0,-1.0,14,0,2,0
39.0,84.0,57.0,823.0,4.0,1.0,14,0,0,0
55.0,69.0,51.0,541.0,1.0,-1.0,14,0,0,0
48.0,76.0,17.0,825.0,-1.0,-1.0,8,0,0,0
46.0,78.0,51.0,774.0,3.0,1.0,12,0,0,0
35.0,87.0,124.0,290.0,-1.0,-1.0,2,0,2,0
39.0,84.0,39.0,939.0,0.0,-1.0,8,0,0,0
29.0,91.0,55.0,847.0,1.0,3.0,12,0,0,0
31.0,90.0,8.0,627.0,1.0,-1.0,12,0,0,0
37.0,86.0,65.0,881.0,0.0,-1.0,14,0,0,0
32.0,89.0,15.0,950.0,4.0,-1.0,14,0,0,0
32.0,89.0,17.0,929.0,-1.0,-1.0,14,0,0,0
30.0,91.0,72.0,856.0,2.0,-1.0,14,0,0,0
30.0,91.0,14.0,949.0,2.0,1.0,14,0,0,0
32.0,89.0,25.0,895.0,2.0,1.5,14,0,0,0
33.0,89.0,22.0,929.0,3.0,3.6666666666666665,14,0,0,0
37.0,86.0,229.0,782.0,3.0,5.0,14,0,0,0
38.0,85.0,124.0,920.0,2.0,-1.0,14,0,0,0
35.0,87.0,33.0,804.0,2.0,-1.0,14,0,0,0
35.0,87.0,7.0,710.0,3.0,-1.0,14,0,0,0
39.0,84.0,6.0,764.0,2.0,-1.0,16,0,0,0
32.0,89.0,27.0,429.0,2.0,1.0,2,0,2,0
31.0,90.0,24.0,490.0,2.0,-1.0,2,0,0,0
44.0,80.0,42.0,675.0,2.0,-1.0,2,0,0,0
32.0,89.0,112.0,467.0,-1.0,-1.0,2,0,2,0
36.0,87.0,37.0,867.0,4.0,2.0,14,0,0,0
41.0,83.0,193.0,743.0,4.0,3.0,12,0,0,0
30.0,91.0,112.0,677.0,4.0,1.0,12,0,0,0
41.0,83.0,31.0,343.0,3.0,-1.0,0,0,2,0
41.0,83.0,177.0,818.0,3.0,-1.0,4,0,12,0
41.0,83.0,118.0,967.0,3.0,-1.0,4,0,15,0
37.0,86.0,15.0,972.0,-1.0,-1.0,4,0,0,0
36.0,87.0,55.0,645.0,0.0,-1.0,4,0,4,0
45.0,79.0,24.0,327.0,3.0,-1.0,0,0,2,0
28.0,92.0,19.0,958.0,2.0,-1.0,12,0,0,0
30.0,91.0,9.0,971.0,-1.0,-1.0,12,0,0,0
36.0,87.0,52.0,410.0,3.0,1.0,2,0,2,0
36.0,87.0,32.0,161.0,-1.0,-1.0,0,0,2,0
38.0,85.0,46.0,892.0,2.0,-1.0,14,0,0,0
47.0,77.0,74.0,937.0,2.0,2.3333333333333335,20,0,0,0
40.0,84.0,18.0,914.0,2.0,1.0,14,0,0,0
38.0,85.0,8.0,132.0,1.0,-1.0,0,0,2,0
34.0,88.0,31.0,159.0,3.0,3.0,2,0,2,0
39.0,84.0,7.0,113.0,2.0,-1.0,2,0,2,0
26.0,93.0,75.0,557.0,2.0,-1.0,14,0,0,0
38.0,85.0,46.0,476.0,2.0,-1.0,2,0,0,0
19.0,96.0,8.0,637.0,0.0,-1.0,14,0,0,0
23.0,94.0,25.0,599.0,0.0,-1.0,14,0,0,0
33.0,89.0,80.0,230.0,2.0,-1.0,0,0,2,0
45.0,79.0,58.0,518.0,-1.0,-1.0,0,0,3,0
44.0,80.0,22.0,574.0,0.0,-1.0,2,0,0,0
35.0,87.0,7.0,979.0,2.0,-1.0,10,0,0,0
40.0,84.0,7.0,642.0,0.0,-1.0,2,0,4,0
34.0,88.0,42.0,528.0,0.0,-1.0,0,0,3,0
37.0,86.0,6.0,574.0,0.0,-1.0,0,0,0,0
38.0,85.0,46.0,553.0,3.0,-1.0,6,0,2,0
35.0,87.0,7.0,768.0,0.0,-1.0,8,0,0,0
39.0,84.0,8.0,918.0,-1.0,1.0,8,0,0,0
44.0,80.0,548.0,899.0,3.0,5.0,8,0,0,0
49.0,75.0,53.0,761.0,4.0,-1.0,14,0,0,0
33.0,89.0,1731.0,664.0,1.0,1.0,6,0,0,0
50.0,75.0,20.0,321.0,1.0,-1.0,12,0,2,0
47.0,77.0,15.0,958.0,1.0,-1.0,8,0,0,0
34.0,88.0,475.0,896.0,1.0,5.0,8,0,0,0
44.0,80.0,65.0,671.0,4.0,-1.0,12,0,0,0
39.0,84.0,109.0,974.0,3.0,-1.0,16,0,0,0
47.0,77.0,66.0,588.0,3.0,-1.0,12,0,0,0
36.0,87.0,68.0,511.0,3.0,-1.0,4,0,0,0
41.0,83.0,24.0,766.0,2.0,-1.0,14,0,0,0
46.0,78.0,179.0,861.0,4.0,-1.0,14,0,0,0
43.0,81.0,2.0,638.0,1.0,-1.0,10,0,0,0
41.0,83.0,59.0,748.0,3.0,3.0,12,0,0,0
37.0,86.0,6.0,665.0,-1.0,-1.0,8,0,0,0
36.0,87.0,35.0,442.0,2.0,-1.0,10,0,0,0
33.0,89.0,32.0,444.0,3.0,-1.0,8,0,0,0
34.0,88.0,7.0,701.0,0.0,-1.0,14,0,0,0
44.0,80.0,370.0,744.0,0.0,-1.0,18,0,0,0
41.0,83.0,19.0,872.0,4.0,1.0,34,0,0,0
44.0,80.0,39.0,883.0,-1.0,1.0,30,0,0,0
44.0,80.0,11.0,586.0,2.0,-1.0,26,0,0,0
40.0,84.0,6.0,604.0,4.0,-1.0,20,0,0,0
35.0,87.0,53.0,945.0,4.0,-1.0,18,0,0,0
41.0,83.0,147.0,850.0,2.0,-1.0,20,0,0,0
42.0,82.0,179.0,776.0,2.0,-1.0,20,0,0,0
34.0,88.0,36.0,709.0,2.0,-1.0,20,0,0,0
35.0,87.0,33.0,703.0,2.0,-1.0,20,0,0,0
39.0,84.0,65.0,623.0,2.0,-1.0,26,0,0,0
40.0,84.0,31.0,666.0,3.0,-1.0,26,0,0,0
35.0,87.0,109.0,979.0,3.0,-1.0,24,0,0,0
45.0,79.0,192.0,857.0,3.0,-1.0,26,0,0,0
45.0,79.0,245.0,756.0,3.0,3.0,26,0,0,0
38.0,85.0,1156.0,698.0,1.0,2.5,20,0,0,0
44.0,80.0,6.0,769.0,4.0,-1.0,24,0,0,0
35.0,87.0,15.0,651.0,2.0,-1.0,24,0,0,0
40.0,84.0,96.0,933.0,2.0,-1.0,26,0,0,0
36.0,87.0,80.0,885.0,1.0,-1.0,20,0,0,0
48.0,76.0,348.0,846.0,1.0,-1.0,16,0,0,0
38.0,85.0,256.0,664.0,2.0,5.0,16,0,0,0
44.0,80.0,232.0,663.0,1.0,5.0,26,0,0,0
43.0,81.0,246.0,653.0,4.0,-1.0,20,0,0,0
36.0,87.0,17.0,686.0,2.0,-1.0,20,0,0,0
39.0,84.0,6.0,680.0,-1.0,-1.0,4,0,0,0
31.0,90.0,7.0,597.0,2.0,-1.0,4,0,0,0
41.0,83.0,17.0,603.0,4.0,-1.0,4,0,0,0
37.0,86.0,20.0,947.0,3.0,5.0,8,0,0,0
37.0,86.0,113.0,913.0,2.0,-1.0,4,0,0,0
38.0,85.0,24.0,375.0,2.0,-1.0,4,0,0,0
35.0,87.0,9.0,691.0,2.0,-1.0,14,0,0,0
43.0,81.0,53.0,730.0,2.0,1.0,16,0,0,0
35.0,87.0,28.0,870.0,3.0,2.0,14,0,0,0
39.0,84.0,8.0,562.0,2.0,-1.0,4,0,0,0
41.0,83.0,11.0,521.0,4.0,-1.0,4,0,0,0
42.0,82.0,92.0,460.0,2.0,-1.0,4,0,0,0
32.0,89.0,138.0,416.0,1.0,-1.0,4,0,0,0
40.0,84.0,15.0,621.0,2.0,1.0,8,0,0,0
34.0,88.0,132.0,296.0,3.0,-1.0,8,0,0,0
34.0,88.0,259.0,404.0,4.0,-1.0,8,0,0,0
37.0,86.0,28.0,225.0,2.0,3.6666666666666665,4,0,0,0
41.0,83.0,6.0,678.0,1.0,-1.0,2,0,0,0
43.0,81.0,19.0,666.0,3.0,-1.0,2,0,0,0
43.0,81.0,33.0,541.0,3.0,-1.0,4,0,0,0
36.0,87.0,15.0,239.0,1.0,5.0,4,0,0,0
30.0,91.0,37.0,796.0,-1.0,-1.0,4,0,0,0
36.0,87.0,7.0,120.0,-1.0,-1.0,6,0,0,0
35.0,87.0,96.0,635.0,2.0,-1.0,8,0,0,0
40.0,84.0,15.0,701.0,1.0,-1.0,8,0,0,0
39.0,84.0,67.0,325.0,2.0,-1.0,0,0,0,0
28.0,92.0,51.0,319.0,2.0,-1.0,0,0,0,0
35.0,87.0,36.0,950.0,3.0,2.3333333333333335,8,0,0,0
41.0,83.0,43.0,989.0,3.0,-1.0,8,0,0,0
31.0,90.0,206.0,811.0,2.0,-1.0,14,0,0,0
50.0,75.0,30.0,250.0,-1.0,-1.0,0,0,0,0
34.0,88.0,9.0,605.0,3.0,-1.0,6,0,0,0
40.0,84.0,40.0,726.0,2.0,-1.0,18,0,0,0
43.0,81.0,91.0,421.0,2.0,3.0,0,0,0,0
25.0,93.0,51.0,728.0,2.0,2.4,10,0,0,0
40.0,84.0,8.0,432.0,2.0,-1.0,0,0,0,0
30.0,91.0,21.0,791.0,2.0,-1.0,10,0,0,0
33.0,89.0,7.0,735.0,2.0,-1.0,8,0,0,0
33.0,89.0,50.0,793.0,2.0,-1.0,10,0,0,0
30.0,91.0,11.0,930.0,2.0,1.0,10,0,0,0
34.0,88.0,18.0,979.0,2.0,2.3333333333333335,12,0,0,0
39.0,84.0,6.0,957.0,4.0,-1.0,10,0,0,0
34.0,88.0,15.0,861.0,1.0,1.5,2,0,0,0
25.0,93.0,31.0,859.0,1.0,4.5,0,0,0,0
36.0,87.0,23.0,805.0,3.0,1.6666666666666667,6,0,0,0
39.0,84.0,48.0,901.0,3.0,-1.0,0,0,0,0
35.0,87.0,10.0,880.0,3.0,-1.0,0,0,0,0
47.0,77.0,13.0,852.0,1.0,-1.0,0,0,0,0
42.0,82.0,6.0,961.0,2.0,-1.0,16,0,0,0
38.0,85.0,53.0,942.0,3.0,2.0,16,0,0,0
38.0,85.0,28.0,814.0,2.0,1.0,14,0,0,0
44.0,80.0,13.0,574.0,2.0,1.0,4,0,0,0
39.0,84.0,6.0,644.0,-1.0,-1.0,4,0,0,0
43.0,81.0,23.0,635.0,2.0,1.0,18,0,0,0
40.0,84.0,30.0,672.0,4.0,-1.0,18,0,0,0
41.0,83.0,18.0,937.0,3.0,-1.0,0,0,0,0
38.0,85.0,37.0,943.0,2.0,1.0,16,0,0,0
36.0,87.0,640.0,939.0,2.0,4.333333333333333,10,0,0,0
35.0,87.0,21.0,691.0,2.0,-1.0,4,0,0,0
31.0,90.0,20.0,630.0,2.0,-1.0,4,0,0,0
27.0,92.0,31.0,744.0,2.0,-1.0,0,0,0,0
44.0,80.0,15.0,186.0,-1.0,-1.0,6,0,0,0
43.0,81.0,18.0,524.0,2.0,-1.0,20,0,0,0
41.0,83.0,297.0,549.0,1.0,-1.0,20,0,0,0
43.0,81.0,34.0,728.0,4.0,-1.0,14,0,0,0
35.0,87.0,26.0,740.0,3.0,2.0,14,0,0,0
40.0,84.0,54.0,778.0,2.0,-1.0,14,0,0,0
32.0,89.0,7.0,851.0,4.0,-1.0,8,0,0,0
31.0,90.0,28.0,909.0,2.0,-1.0,8,0,0,0
32.0,89.0,7.0,907.0,4.0,-1.0,8,0,0,0
34.0,88.0,15.0,874.0,0.0,-1.0,2,0,0,0
46.0,78.0,95.0,524.0,2.0,4.0,14,0,0,0
33.0,89.0,235.0,391.0,3.0,-1.0,8,0,0,0
35.0,87.0,7.0,285.0,4.0,-1.0,4,0,0,0
40.0,84.0,33.0,613.0,2.0,1.0,18,0,0,0
37.0,86.0,22.0,707.0,2.0,-1.0,26,0,0,0
34.0,88.0,44.0,637.0,2.0,-1.0,14,0,0,0
37.0,86.0,83.0,845.0,2.0,2.4,22,0,0,0
31.0,90.0,31.0,918.0,-1.0,-1.0,24,0,0,0
41.0,83.0,29.0,938.0,2.0,1.0,14,0,0,0
36.0,87.0,10.0,685.0,3.0,-1.0,24,0,0,0
21.0,95.0,197.0,715.0,2.0,1.0,8,0,0,0
44.0,80.0,56.0,375.0,3.0,2.3333333333333335,0,0,0,0
31.0,90.0,158.0,985.0,2.0,5.0,20,0,0,0
44.0,80.0,25.0,918.0,2.0,-1.0,14,0,0,0
41.0,83.0,11.0,857.0,3.0,1.0,18,0,0,0
36.0,87.0,65.0,948.0,-1.0,-1.0,10,0,0,0
32.0,89.0,7.0,954.0,4.0,-1.0,10,0,0,0
36.0,87.0,55.0,958.0,0.0,-1.0,4,0,4,0
45.0,79.0,37.0,662.0,1.0,-1.0,4,0,17,0
41.0,83.0,8.0,778.0,1.0,-1.0,4,0,17,0
40.0,84.0,16.0,816.0,0.0,-1.0,2,0,14,0
33.0,89.0,14.0,456.0,1.0,-1.0,4,0,12,0
45.0,79.0,70.0,354.0,3.0,1.0,4,0,14,0
44.0,80.0,37.0,401.0,0.0,-1.0,4,0,14,0
40.0,84.0,108.0,313.0,0.0,-1.0,4,0,0,0
41.0,83.0,177.0,895.0,3.0,-1.0,4,0,12,0
41.0,83.0,118.0,767.0,3.0,-1.0,4,0,15,0
32.0,89.0,15.0,411.0,-1.0,4.0,0,0,0,0
44.0,80.0,66.0,326.0,1.0,-1.0,2,0,13,0
38.0,85.0,68.0,638.0,3.0,-1.0,4,0,16,0
43.0,81.0,11.0,518.0,-1.0,-1.0,4,0,17,0
44.0,80.0,22.0,976.0,0.0,-1.0,2,0,0,0
46.0,78.0,108.0,772.0,4.0,-1.0,4,0,7,0
42.0,82.0,37.0,792.0,2.0,5.0,4,0,10,0
33.0,89.0,67.0,916.0,-1.0,-1.0,6,0,0,0
42.0,82.0,39.0,960.0,0.0,-1.0,8,0,16,0
47.0,77.0,265.0,911.0,1.0,-1.0,2,0,17,0
37.0,86.0,44.0,653.0,0.0,-1.0,92,0,0,0
40.0,84.0,90.0,932.0,3.0,-1.0,180,0,0,0
31.0,90.0,151.0,727.0,0.0,-1.0,92,0,0,0
43.0,81.0,455.0,969.0,3.0,-1.0,180,0,0,0
40.0,84.0,9.0,936.0,0.0,-1.0,0,0,0,0
39.0,84.0,11.0,854.0,0.0,-1.0,0,0,0,0
30.0,91.0,163.0,912.0,2.0,-1.0,180,0,0,0
36.0,87.0,528.0,543.0,2.0,-1.0,2,0,0,0
42.0,82.0,406.0,665.0,3.0,-1.0,92,0,0,0
38.0,85.0,403.0,592.0,0.0,-1.0,92,0,0,0
37.0,86.0,13.0,438.0,1.0,-1.0,2,0,0,0
33.0,89.0,67.0,573.0,2.0,-1.0,2,0,0,0
40.0,84.0,45.0,515.0,-1.0,-1.0,2,0,0,0
42.0,82.0,463.0,672.0,2.0,-1.0,46,0,0,0
36.0,87.0,57.0,608.0,-1.0,-1.0,8,0,0,0
41.0,83.0,1100.0,570.0,1.0,2.5,20,0,0,0
46.0,78.0,97.0,35.0,2.0,-1.0,14,0,0,0
42.0,82.0,152.0,247.0,3.0,-1.0,14,0,0,0
38.0,85.0,31.0,206.0,1.0,-1.0,14,0,0,0
40.0,84.0,43.0,331.0,3.0,-1.0,10,0,0,0
40.0,84.0,108.0,615.0,3.0,-1.0,16,0,0,0
39.0,84.0,309.0,855.0,1.0,4.0,14,0,0,0
40.0,84.0,45.0,865.0,3.0,4.0,2,0,0,0
37.0,86.0,20.0,826.0,3.0,5.0,8,0,0,0
39.0,84.0,109.0,863.0,2.0,-1.0,4,0,0,0
43.0,81.0,14.0,892.0,2.0,1.0,8,0,0,0
35.0,87.0,130.0,860.0,3.0,-1.0,8,0,0,0
36.0,87.0,251.0,816.0,4.0,-1.0,8,0,0,0
46.0,78.0,22.0,722.0,2.0,1.0,18,0,0,0
45.0,79.0,27.0,682.0,4.0,-1.0,18,0,0,0
43.0,81.0,71.0,860.0,3.0,-1.0,2,0,0,0
46.0,78.0,166.0,463.0,2.0,-1.0,20,0,0,0
42.0,82.0,20.0,859.0,2.0,1.0,2,0,0,0
38.0,85.0,27.0,887.0,2.0,3.6666666666666665,4,0,0,0
45.0,79.0,51.0,779.0,2.0,1.0,16,0,0,0
38.0,85.0,27.0,727.0,3.0,2.0,14,0,0,0
38.0,85.0,34.0,464.0,2.0,-1.0,20,0,0,0
40.0,84.0,30.0,503.0,2.0,-1.0,20,0,0,0
36.0,87.0,8.0,855.0,2.0,-1.0,14,0,0,0
47.0,77.0,14.0,912.0,-1.0,-1.0,6,0,0,0
38.0,85.0,58.0,983.0,4.0,1.0,14,0,0,0
43.0,81.0,68.0,118.0,3.0,2.5,24,0,0,0
48.0,76.0,37.0,65.0,3.0,-1.0,16,0,0,0
44.0,80.0,31.0,631.0,2.0,1.0,18,0,0,0
36.0,87.0,8.0,944.0,3.0,-1.0,6,0,0,0
38.0,85.0,14.0,849.0,1.0,5.0,4,0,0,0
40.0,84.0,247.0,696.0,2.0,5.0,16,0,0,0
46.0,78.0,224.0,407.0,1.0,5.0,26,0,0,0
44.0,80.0,38.0,743.0,2.0,-1.0,18,0,0,0
39.0,84.0,44.0,377.0,3.0,-1.0,8,0,0,0
40.0,84.0,49.0,505.0,2.0,-1.0,2,0,0,0
45.0,79.0,6.0,710.0,2.0,-1.0,0,0,0,0
42.0,82.0,20.0,43.0,2.0,-1.0,14,0,0,0
48.0,76.0,231.0,306.0,3.0,3.0,26,0,0,0
36.0,87.0,35.0,883.0,2.0,-1.0,10,0,0,0
35.0,87.0,31.0,929.0,3.0,-1.0,8,0,0,0
46.0,78.0,17.0,647.0,2.0,-1.0,20,0,0,0
44.0,80.0,282.0,575.0,1.0,-1.0,20,0,0,0
35.0,87.0,195.0,887.0,2.0,-1.0,14,0,0,0
50.0,75.0,30.0,985.0,-1.0,-1.0,0,0,0,0
43.0,81.0,34.0,963.0,4.0,-1.0,14,0,0,0
38.0,85.0,25.0,905.0,3.0,2.0,14,0,0,0
42.0,82.0,52.0,975.0,2.0,-1.0,14,0,0,0
41.0,83.0,6.0,951.0,4.0,-1.0,10,0,0,0
42.0,82.0,57.0,473.0,2.0,-1.0,2,0,0,0
39.0,84.0,76.0,268.0,1.0,-1.0,20,0,0,0
43.0,81.0,36.0,557.0,0.0,-1.0,2,0,0,0
47.0,77.0,93.0,842.0,2.0,4.0,14,0,0,0
35.0,87.0,228.0,872.0,3.0,-1.0,8,0,0,0
36.0,87.0,7.0,896.0,2.0,-1.0,10,0,0,0
40.0,84.0,3.0,933.0,-1.0,-1.0,0,0,0,0
36.0,87.0,7.0,924.0,4.0,-1.0,4,0,0,0
46.0,78.0,54.0,975.0,3.0,2.3333333333333335,0,0,0,0
36.0,87.0,7.0,691.0,4.0,4.0,8,0,0,0
41.0,83.0,87.0,700.0,2.0,-1.0,0,0,0,0
37.0,86.0,157.0,91.0,2.0,-1.0,14,0,0,0
45.0,79.0,19.0,194.0,2.0,-1.0,8,0,0,0
49.0,75.0,122.0,890.0,0.0,-1.0,0,0,10,0
39.0,84.0,39.0,674.0,0.0,-1.0,8,0,0,0
42.0,82.0,62.0,436.0,2.0,-1.0,26,0,0,0
43.0,81.0,29.0,403.0,3.0,-1.0,26,0,0,0
36.0,87.0,7.0,530.0,0.0,-1.0,4,0,0,0
41.0,83.0,69.0,548.0,2.0,2.0,18,0,0,0
47.0,77.0,8.0,567.0,3.0,2.25,2,0,0,0
39.0,84.0,21.0,514.0,2.0,-1.0,0,0,0,0
50.0,75.0,85.0,543.0,2.0,-1.0,0,0,0,0
39.0,84.0,328.0,757.0,2.0,5.0,0,0,3,0
47.0,77.0,175.0,785.0,4.0,-1.0,14,0,0,0
34.0,88.0,27.0,244.0,3.0,-1.0,8,0,0,0
37.0,86.0,63.0,181.0,3.0,1.0,8,0,0,0
39.0,84.0,37.0,865.0,2.0,-1.0,10,0,0,0
37.0,86.0,7.0,775.0,0.0,-1.0,14,0,0,0
45.0,79.0,364.0,645.0,0.0,-1.0,18,0,0,0
38.0,85.0,32.0,349.0,3.0,-1.0,6,0,0,0
47.0,77.0,10.0,474.0,2.0,-1.0,26,0,0,0
38.0,85.0,104.0,90.0,3.0,-1.0,24,0,0,0
48.0,76.0,182.0,224.0,3.0,-1.0,26,0,0,0
42.0,82.0,28.0,708.0,2.0,1.0,14,0,0,0
37.0,86.0,110.0,480.0,-1.0,-1.0,2,0,0,0
47.0,77.0,229.0,529.0,4.0,-1.0,20,0,0,0
39.0,84.0,17.0,555.0,2.0,-1.0,20,0,0,0
34.0,88.0,151.0,259.0,2.0,5.0,20,0,0,0
40.0,84.0,49.0,353.0,4.0,-1.0,18,0,0,0
45.0,79.0,11.0,568.0,3.0,1.0,18,0,0,0
45.0,79.0,74.0,866.0,3.0,1.0,8,0,4,0
49.0,75.0,112.0,906.0,2.0,5.0,10,0,0,0
45.0,79.0,37.0,986.0,2.0,1.0,6,0,5,0
48.0,76.0,54.0,920.0,4.0,-1.0,14,0,0,0
49.0,75.0,341.0,748.0,1.0,-1.0,16,0,0,0
50.0,75.0,547.0,486.0,1.0,-1.0,12,0,0,0
48.0,76.0,17.0,940.0,3.0,-1.0,6,0,5,0
49.0,75.0,5.0,906.0,-1.0,-1.0,0,0,10,0
45.0,79.0,137.0,365.0,2.0,-1.0,20,0,0,0
44.0,80.0,19.0,394.0,2.0,-1.0,4,0,0,0
39.0,84.0,17.0,371.0,2.0,-1.0,4,0,0,0
38.0,85.0,14.0,531.0,2.0,-1.0,24,0,0,0
44.0,80.0,31.0,577.0,3.0,1.0,0,0,0,0
45.0,79.0,24.0,659.0,2.0,-1.0,14,0,0,0
42.0,82.0,33.0,324.0,1.0,1.0,4,0,0,0
44.0,80.0,149.0,551.0,2.0,5.0,0,0,0,0
32.0,89.0,21.0,757.0,2.0,-1.0,6,0,0,0
43.0,81.0,113.0,902.0,-1.0,-1.0,0,0,0,0
44.0,80.0,155.0,760.0,2.0,3.5,6,0,0,0
37.0,86.0,78.0,540.0,-1.0,-1.0,2,0,0,0
42.0,82.0,28.0,514.0,0.0,-1.0,0,0,0,0
43.0,81.0,32.0,730.0,3.0,-1.0,0,0,6,0
43.0,81.0,91.0,330.0,2.0,-1.0,26,0,0,0
37.0,86.0,22.0,201.0,2.0,-1.0,14,0,0,0
42.0,82.0,87.0,906.0,3.0,-1.0,2,0,0,0
39.0,84.0,12.0,282.0,-1.0,-1.0,12,0,0,0
42.0,82.0,6.0,677.0,4.0,-1.0,0,0,0,0
42.0,82.0,37.0,171.0,2.0,-1.0,14,0,0,0
40.0,84.0,66.0,121.0,3.0,4.0,14,0,0,0
32.0,89.0,89.0,171.0,2.0,-1.0,14,0,0,0
40.0,84.0,27.0,716.0,4.0,5.0,0,0,10,0
37.0,86.0,5.0,617.0,-1.0,-1.0,0,0,10,0
41.0,83.0,7.0,716.0,1.0,-1.0,0,0,10,0
37.0,86.0,25.0,799.0,2.0,-1.0,0,0,12,0
38.0,85.0,180.0,911.0,2.0,4.5,0,0,12,0
